source,target,edge_type,synthetic_output_btc,is_change_output
230519593,230519589,original,0.08016964,1
232022790,230575895,original,0.05352872,1
7089453,230523196,original,0.01042882,1
234441421,233307261,original,0.04682039,1
232000575,232022460,original,0.04524444,1
63113839,200165930,original,0.43044893,1
230429601,9873432,original,0.14559245,1
19559657,63073396,original,0.05047559,1
4049602,226889376,original,0.06710778,1
7089467,7089453,original,0.05249984,1
76865969,232951102,original,0.03902719,1
232431888,2758467,original,0.01358332,0
232073375,75604019,original,0.0415332,1
3775711,3757070,original,0.02033691,1
230642332,230522938,original,0.01110479,1
232343693,232661983,original,0.09194784,1
209761201,87823720,original,0.0796206,1
232026318,27279853,original,0.00583402,1
89273,230466907,original,0.04297135,1
89273,27527984,original,0.16444842,1
232422626,232423385,original,0.17747394,1
230406816,75598316,original,0.17050413,1
1913117,231590190,original,0.05216705,1
230455519,230530826,original,0.01806002,1
230354384,230473578,original,0.01356261,1
231996116,230473483,original,0.07528502,1
3159546,91058483,original,0.07848373,1
230518318,230522135,original,0.23335307,1
232419638,99506345,original,0.18636942,1
34795430,230677203,original,0.04248202,1
232465856,230521269,original,0.01118651,1
232005229,230578968,original,0.03394791,1
27456320,230658142,original,0.0646141,1
230592565,3084050,original,0.03906611,1
234442465,234442466,original,0.02488543,1
230411264,199519672,original,0.06743857,1
230439288,32477879,original,0.02719426,0
232073368,230530293,original,0.02343138,1
230530282,75601025,original,0.07234879,1
234452271,74478273,original,0.03073384,1
75604013,75600715,original,0.06673173,1
131659143,230473482,original,0.06910314,1
15012684,232470495,original,0.01268526,1
230658282,230658142,original,0.02794577,1
230594153,232975279,original,0.27952385,1
230442140,232919400,original,0.01234511,0
97752002,230455950,original,0.00392658,1
230456385,230456384,original,0.00533101,1
232350655,232046855,original,0.05155696,1
230530229,75600717,original,0.0516689,1
14196754,232431912,original,0.04323379,1
75605330,230530200,original,0.21374486,1
63437052,232447736,original,0.00201447,1
232949441,182449541,original,0.08006797,1
230459331,230459327,original,0.32423907,1
230419201,82945549,original,0.01286382,1
2928492,230621641,original,0.03156306,1
230442139,232921766,original,0.02017179,1
232654499,75605397,original,0.01702257,1
231993121,232339043,original,0.03365767,1
230418055,230417572,original,0.27609296,1
230418124,90935592,original,0.45151983,1
55987701,63231373,original,0.03326907,1
28257801,230468835,original,0.48971693,1
230431949,230569376,original,0.05195859,1
232948277,56657550,original,0.40837445,1
230659461,230658142,original,0.0445137,1
230347375,43560505,original,0.05826635,1
231994202,34300945,original,0.07719422,1
232894488,232894494,original,2.25832732,1
230330942,230330948,original,0.1382824,1
3912534,230527759,original,0.02130705,1
232010159,183837394,original,0.15926233,1
22772202,6085837,original,0.03225123,1
5343618,3890589,original,0.02766187,1
232921375,230548642,original,0.14812802,1
232631381,34795430,original,0.05167933,1
230348399,2881273,original,0.06955003,1
5530440,230454323,original,0.05062966,1
230448391,3916897,original,0.07456379,1
209416370,36148473,original,0.08290657,1
14180211,232914298,original,0.00487147,1
230440953,230441651,original,0.11079066,1
230518396,3859898,original,0.01532265,1
232958835,230566430,original,0.00881977,1
28023222,230439622,original,0.04641682,1
1913117,2717498,original,0.055066,0
230334382,232014177,original,0.02166175,1
75598645,230642389,original,0.13496203,1
231035659,232903496,original,0.00994575,1
8427180,232036675,original,0.03055177,1
232026322,230411721,original,0.02467786,0
230430136,232023157,original,0.04708011,1
230464776,230464771,original,0.0695741,1
99497598,230648169,original,0.01485422,1
230461031,230461033,original,0.11873504,1
232010785,230550393,original,0.05369705,0
230594082,189319494,original,0.00514189,1
232813397,230537138,original,0.00474668,1
230456719,232438397,original,0.04905647,1
89273,230524982,original,0.03819079,1
19146132,230442067,original,0.04397631,0
232895871,232465856,original,0.04814303,1
232006979,24673782,original,0.06526312,1
230569375,230513474,original,0.15523418,1
232431929,2758467,original,0.01312383,1
230436765,2881274,original,0.01219943,0
230653306,230653312,original,0.01340686,1
3878647,3846528,original,0.07041845,1
230643780,2718078,original,0.22178138,1
230545768,218531042,original,0.02967034,1
232346257,232029206,original,0.0024737,1
230460314,230460307,original,0.0064428,1
232431849,234470362,original,0.01832216,1
75598052,230530382,original,0.02549496,1
230659136,230658273,original,0.03049885,1
230553126,8554810,original,0.05214627,1
231426504,230530229,original,0.03424908,1
75604437,75605130,original,0.17538136,1
230531606,230549947,original,0.02212116,1
230652612,230652608,original,0.01768954,1
232457186,50033867,original,0.08844721,1
232023529,232438397,original,0.00788518,0
232448385,232472201,original,0.07947046,1
86711289,91293757,original,0.05630701,1
232349150,232673468,original,0.04171348,1
230470026,230470020,original,0.33485132,1
230330948,230330954,original,0.02359669,1
19835247,232418290,original,0.58999442,1
230459310,230456623,original,0.03798675,1
230594536,230595008,original,0.01075462,1
231818725,233244155,original,0.05414463,1
33379088,43009462,original,0.01368446,1
110040474,21063785,original,0.02019931,1
230530282,2881273,original,0.08017368,1
232018519,232029206,original,0.09697506,1
230530291,230530202,original,0.02359781,1
232051527,37231293,original,0.16281937,1
232354179,231995698,original,0.19968969,1
203811355,232072340,original,0.27902947,1
230599592,232054853,original,0.09397712,1
230540205,230540196,original,0.25566544,1
89273,230470039,original,0.00521113,1
10974347,230330114,original,0.03399683,1
230455942,76864763,original,0.01759032,1
213008391,226889375,original,0.0574449,1
230459270,230528717,original,0.02507863,1
230325139,230872133,original,0.0407871,1
230428023,230459346,original,0.47645112,1
230540579,39617086,original,0.04061313,1
230578937,2758467,original,0.08180236,1
3403094,230935082,original,0.03767633,1
230530233,232064951,original,0.05452238,1
232958835,4988274,original,0.05014783,1
230530339,2881273,original,0.0852633,1
232346080,28172257,original,0.2015675,1
230326373,230442067,original,0.35946905,1
204257865,232007290,original,0.07218984,1
19879866,75604928,original,0.10100919,1
232035283,232035280,original,0.01251237,1
230595710,232348091,original,0.04480426,1
231993125,230400084,original,0.15386916,1
230588414,230473600,original,0.14074048,1
232472561,2834866,original,0.0641797,0
230649655,230649652,original,0.14423271,1
232420747,230816223,original,0.08971835,1
36787463,230473483,original,0.21021331,1
232673468,8427177,original,0.07045585,1
230594082,1034263,original,0.03248951,1
75604624,230530320,original,0.07449744,1
230451737,230451730,original,0.00147852,1
3329673,76865977,original,0.07882405,1
232926179,233508045,original,0.00062479,1
230424188,230424193,original,0.00629402,1
232897359,91794795,original,0.08561646,1
232644856,230391412,original,0.08830445,1
7529721,230473481,original,0.01233993,1
232392560,4587005,original,0.02118372,1
230520418,54734928,original,0.25785682,1
92491279,232401511,original,0.0278524,1
195281158,226905247,original,0.73455117,1
232016542,3248381,original,0.0496725,1
232007332,230440340,original,0.08123927,1
3925879,3881050,original,0.34654218,1
230518409,228711624,original,0.0582642,1
231998131,230770487,original,0.01495346,1
230645351,232448785,original,0.04364472,0
230339481,232034946,original,0.04770434,1
89273,230531648,original,0.00968003,0
89273,32879801,original,0.03662594,1
230402893,232438397,original,0.02043246,0
232409485,2758467,original,0.15095542,1
75601053,2881274,original,0.05189848,1
230389794,230389787,original,0.03545983,0
232010781,230414065,original,0.04383081,1
7757447,230901075,original,0.06507248,1
230458588,195237909,original,0.10436896,1
232010792,230650187,original,0.01500076,1
233307261,234472020,original,0.01426559,1
88669585,230413259,original,0.18742342,1
230527319,3913226,original,0.03035469,1
230412485,3849610,original,0.00909336,1
230965604,37234030,original,0.08480297,1
230531156,2881274,original,0.0868167,1
230468707,232923173,original,0.00793193,1
233599190,234012376,original,0.06557099,0
231994292,231994298,original,0.12035612,1
232009901,230665248,original,0.0780242,1
22873295,230336262,original,0.10628595,1
10748536,230526482,original,0.0092316,1
230468697,230468693,original,0.07406947,1
54732017,230528723,original,0.03462623,1
99506348,232419632,original,0.02789387,1
230469660,196555403,original,0.14151731,1
230391411,230456623,original,0.29379572,0
52295096,230557271,original,0.42880375,1
230468676,196555403,original,0.24117546,1
232909664,232909676,original,0.04364437,1
232073369,31648608,original,0.07602175,1
230411715,230439994,original,0.12495363,1
230526123,102054111,original,0.05757963,1
218536552,218539283,original,0.05824582,1
232366284,230557024,original,0.13378835,1
230437638,232908760,original,0.0463683,1
230595080,14199065,original,0.02075134,1
231996121,230473483,original,0.03027698,1
89273,230470037,original,0.10653225,1
232398741,230694868,original,0.04996622,1
231994074,144657595,original,0.07488902,1
231994059,231994064,original,0.11125784,1
145388391,231994093,original,0.03175168,1
232437943,234466542,original,0.12337803,1
232631652,19128841,original,0.07844254,1
232007412,230917943,original,0.01131331,1
232009711,232469446,original,0.28104675,1
232444878,3318945,original,0.02729931,1
230406766,2881274,original,0.00683216,1
230412047,232438397,original,0.01420655,1
232039878,21694323,original,0.01462162,1
31730203,230402073,original,0.05300378,1
230417077,230417075,original,0.03584251,1
232012307,232012304,original,0.03323345,1
232006630,230411283,original,0.10473126,1
230346985,230595713,original,0.07485895,1
232895771,53204033,original,0.07274882,1
150398561,3882798,original,0.08141418,1
230330123,230331370,original,0.10428389,1
230325972,3882798,original,0.0039678,1
54309399,232010764,original,0.03215054,0
232429046,230521269,original,0.00363825,1
230470031,219839769,original,0.05198874,1
232067008,2880930,original,0.04951104,0
232035697,61099331,original,0.17458191,1
89273,30346190,original,0.20704094,1
231995755,230473483,original,0.06350288,1
232431886,2758467,original,0.02731189,0
230406766,230577403,original,0.08911687,1
232349145,232039877,original,0.02642351,1
230472258,230472262,original,0.04970393,1
232346498,3091279,original,0.16257166,1
230545782,2905057,original,0.02549366,0
4070614,230550393,original,0.1309178,1
230530821,2881274,original,0.11223972,1
232430492,232430495,original,0.01583155,1
10734050,232349072,original,0.16020083,1
36674352,27553557,original,0.11512689,1
230456718,230456714,original,0.05626464,0
75598324,76865990,original,0.01994477,1
230530220,230530176,original,0.01775573,1
232346251,230714895,original,0.02611631,1
3304395,230602981,original,0.0954754,1
635415,232447742,original,0.01581573,1
230569376,2815738,original,0.08416423,1
230645343,230645348,original,0.01121945,1
231442513,231994656,original,0.03897315,1
230516994,230516991,original,0.05678843,1
232042969,3880653,original,0.93627708,1
232038137,232038134,original,0.00953507,1
232347748,13150790,original,0.29124731,1
230966747,234458119,original,0.05959467,1
230530257,2881273,original,0.08154554,1
232069831,230444403,original,0.05738442,1
22584216,232361286,original,0.08489604,1
183320167,196627537,original,0.04140216,1
232416085,31434609,original,0.285036,1
230531168,232386556,original,0.0287889,1
232010919,198356667,original,0.19372445,1
107227716,232818761,original,0.02297748,1
13366684,232659744,original,0.04631441,1
231993291,230444452,original,0.01375497,1
232360625,230639670,original,0.08595155,1
230433276,232047924,original,0.28199982,1
230537137,230537117,original,0.04537348,1
208537161,232438397,original,0.03931053,1
135322039,232470465,original,0.01306863,1
3881912,232460292,original,0.03781115,1
230438870,3876550,original,0.00736252,1
230595008,232688319,original,0.01664819,1
232413175,230556835,original,0.06535922,1
232014177,230423014,original,0.2423956,1
232897712,232949043,original,1.44925993,1
230658177,232028861,original,0.02462724,1
230424236,230424238,original,0.2786943,1
5163156,232353514,original,0.06670356,1
232893904,28260618,original,0.04152344,1
232470755,232470758,original,0.08366901,1
230526901,230526896,original,0.05362713,1
230659117,230658142,original,0.05683942,1
3740213,2881273,original,0.03050088,0
37234017,232470461,original,0.00930009,1
230576391,230427486,original,0.00781,1
5197365,99497598,original,0.10903284,1
232440557,233955273,original,0.03572016,1
123661757,79871665,original,0.02434797,1
87889642,87889651,original,0.05029783,1
230405042,72705513,original,0.12924037,1
212704382,205400911,original,0.06181784,1
230414073,232060233,original,0.02265746,1
233599199,233344558,original,0.21687189,1
